id,time,light,sound
181,12-5-17:24:50:2,35,21
182,12-5-17:24:50:3,36,18
183,12-5-17:24:50:4,35,28
184,12-5-17:24:50:5,36,20
185,12-5-17:24:50:6,36,38
186,12-5-17:24:50:7,36,47
187,12-5-17:24:50:8,36,25
188,12-5-17:24:50:9,35,22
179,12-5-17:24:50:10,35,15
190,12-5-17:24:51:1,35,18
191,12-5-17:24:51:2,36,27
192,12-5-17:24:51:3,35,26
193,12-5-17:24:51:4,35,18
194,12-5-17:24:51:5,36,30
195,12-5-17:24:51:6,35,18
196,12-5-17:24:51:7,35,18
197,12-5-17:24:51:8,35,21
198,12-5-17:24:51:9,36,26
189,12-5-17:24:51:10,35,15
200,12-5-17:24:52:1,36,24
201,12-5-17:24:52:2,35,20
202,12-5-17:24:52:3,36,23
203,12-5-17:24:52:4,36,19
204,12-5-17:24:52:5,36,31
205,12-5-17:24:52:6,35,20
206,12-5-17:24:52:7,36,43
207,12-5-17:24:52:8,36,26
208,12-5-17:24:52:9,35,29
199,12-5-17:24:52:10,35,18
210,12-5-17:24:53:1,35,27
211,12-5-17:24:53:2,35,27
212,12-5-17:24:53:3,34,28
213,12-5-17:24:53:4,35,16
214,12-5-17:24:53:5,35,15
215,12-5-17:24:53:6,35,15
216,12-5-17:24:53:7,36,29
217,12-5-17:24:53:8,34,24
218,12-5-17:24:53:9,35,26
209,12-5-17:24:53:10,35,30
220,12-5-17:24:54:1,35,27
221,12-5-17:24:54:2,35,27
222,12-5-17:24:54:3,34,25
223,12-5-17:24:54:4,34,27
224,12-5-17:24:54:5,34,29
225,12-5-17:24:54:6,35,35
226,12-5-17:24:54:7,34,32
227,12-5-17:24:54:8,34,37
228,12-5-17:24:54:9,35,41
219,12-5-17:24:54:10,34,16
230,12-5-17:24:55:1,35,41
231,12-5-17:24:55:2,35,31
232,12-5-17:24:55:3,36,34
233,12-5-17:24:55:4,36,41
234,12-5-17:24:55:5,35,31
235,12-5-17:24:55:6,36,33
236,12-5-17:24:55:7,35,27
237,12-5-17:24:55:8,35,44
238,12-5-17:24:55:9,36,45
229,12-5-17:24:55:10,35,24
240,12-5-17:24:56:1,34,30
241,12-5-17:24:56:2,35,25
242,12-5-17:24:56:3,35,30
243,12-5-17:24:56:4,35,28
244,12-5-17:24:56:5,35,40
245,12-5-17:24:56:6,35,36
246,12-5-17:24:56:7,35,23
247,12-5-17:24:56:8,36,55
248,12-5-17:24:56:9,35,26
239,12-5-17:24:56:10,35,32
250,12-5-17:24:57:1,36,24
251,12-5-17:24:57:2,35,27
252,12-5-17:24:57:3,35,45
253,12-5-17:24:57:4,35,23
254,12-5-17:24:57:5,35,34
255,12-5-17:24:57:6,36,23
256,12-5-17:24:57:7,35,36
257,12-5-17:24:57:8,34,28
258,12-5-17:24:57:9,34,21
249,12-5-17:24:57:10,35,33
260,12-5-17:24:58:1,33,23
261,12-5-17:24:58:2,31,30
262,12-5-17:24:58:3,33,14
263,12-5-17:24:58:4,32,19
264,12-5-17:24:58:5,33,18
265,12-5-17:24:58:6,33,18
266,12-5-17:24:58:7,33,12
267,12-5-17:24:58:8,35,22
268,12-5-17:24:58:9,35,13
259,12-5-17:24:58:10,33,20
270,12-5-17:24:59:1,36,19
271,12-5-17:24:59:2,36,14
272,12-5-17:24:59:3,36,24
273,12-5-17:24:59:4,36,17
274,12-5-17:24:59:5,36,19
275,12-5-17:24:59:6,36,15
276,12-5-17:24:59:7,35,17
277,12-5-17:24:59:8,35,25
278,12-5-17:24:59:9,36,12
269,12-5-17:24:59:10,35,20
280,12-5-17:25:0:1,35,18
281,12-5-17:25:0:2,36,25
282,12-5-17:25:0:3,36,25
283,12-5-17:25:0:4,36,17
284,12-5-17:25:0:5,36,15
285,12-5-17:25:0:6,36,30
286,12-5-17:25:0:7,36,21
287,12-5-17:25:0:8,36,19
288,12-5-17:25:0:9,36,20
279,12-5-17:25:0:10,35,18
290,12-5-17:25:1:1,36,18
291,12-5-17:25:1:2,36,15
292,12-5-17:25:1:3,36,15
293,12-5-17:25:1:4,36,16
294,12-5-17:25:1:5,36,21
295,12-5-17:25:1:6,36,15
296,12-5-17:25:1:7,36,13
297,12-5-17:25:1:8,36,19
298,12-5-17:25:1:9,35,17
289,12-5-17:25:1:10,36,12
300,12-5-17:25:2:1,34,16
301,12-5-17:25:2:2,34,14
302,12-5-17:25:2:3,34,14
303,12-5-17:25:2:4,33,18
304,12-5-17:25:2:5,32,13
305,12-5-17:25:2:6,32,9
306,12-5-17:25:2:7,31,21
307,12-5-17:25:2:8,33,11
308,12-5-17:25:2:9,32,13
299,12-5-17:25:2:10,35,13
310,12-5-17:25:3:1,31,12
311,12-5-17:25:3:2,32,14
312,12-5-17:25:3:3,31,15
313,12-5-17:25:3:4,32,20
314,12-5-17:25:3:5,32,13
315,12-5-17:25:3:6,32,11
316,12-5-17:25:3:7,33,18
317,12-5-17:25:3:8,33,11
318,12-5-17:25:3:9,33,15
309,12-5-17:25:3:10,32,15
320,12-5-17:25:4:1,33,14
321,12-5-17:25:4:2,34,15
322,12-5-17:25:4:3,34,16
323,12-5-17:25:4:4,34,18
324,12-5-17:25:4:5,35,18
325,12-5-17:25:4:6,34,17
326,12-5-17:25:4:7,34,16
327,12-5-17:25:4:8,35,13
328,12-5-17:25:4:9,33,15
319,12-5-17:25:4:10,33,18
330,12-5-17:25:5:1,34,14
331,12-5-17:25:5:2,33,21
332,12-5-17:25:5:3,34,22
333,12-5-17:25:5:4,34,24
334,12-5-17:25:5:5,33,18
335,12-5-17:25:5:6,33,24
336,12-5-17:25:5:7,33,12
337,12-5-17:25:5:8,33,25
338,12-5-17:25:5:9,35,20
329,12-5-17:25:5:10,33,12
340,12-5-17:25:6:1,36,19
341,12-5-17:25:6:2,35,29
342,12-5-17:25:6:3,36,16
343,12-5-17:25:6:4,36,14
344,12-5-17:25:6:5,36,20
345,12-5-17:25:6:6,37,18
346,12-5-17:25:6:7,37,14
347,12-5-17:25:6:8,36,16
348,12-5-17:25:6:9,37,12
339,12-5-17:25:6:10,35,15
350,12-5-17:25:7:1,36,24
351,12-5-17:25:7:2,35,19
352,12-5-17:25:7:3,34,28
353,12-5-17:25:7:4,34,25
354,12-5-17:25:7:5,33,23
355,12-5-17:25:7:6,33,13
356,12-5-17:25:7:7,32,24
357,12-5-17:25:7:8,32,15
358,12-5-17:25:7:9,32,14
349,12-5-17:25:7:10,37,15
360,12-5-17:25:8:1,34,17
361,12-5-17:25:8:2,32,22
362,12-5-17:25:8:3,32,22
363,12-5-17:25:8:4,32,14
364,12-5-17:25:8:5,32,12
365,12-5-17:25:8:6,33,11
366,12-5-17:25:8:7,32,13
367,12-5-17:25:8:8,32,13
368,12-5-17:25:8:9,33,15
359,12-5-17:25:8:10,32,14
370,12-5-17:25:9:1,35,14
371,12-5-17:25:9:2,35,17
372,12-5-17:25:9:3,36,12
373,12-5-17:25:9:4,36,14
374,12-5-17:25:9:5,36,11
375,12-5-17:25:9:6,35,23
376,12-5-17:25:9:7,36,24
377,12-5-17:25:9:8,35,20
378,12-5-17:25:9:9,35,16
369,12-5-17:25:9:10,34,12
380,12-5-17:25:10:1,34,15
381,12-5-17:25:10:2,35,26
382,12-5-17:25:10:3,34,24
383,12-5-17:25:10:4,35,25
384,12-5-17:25:10:5,35,21
385,12-5-17:25:10:6,35,20
386,12-5-17:25:10:7,36,24
387,12-5-17:25:10:8,35,17
388,12-5-17:25:10:9,36,26
379,12-5-17:25:10:10,34,21
390,12-5-17:25:11:1,36,44
391,12-5-17:25:11:2,36,40
392,12-5-17:25:11:3,36,42
393,12-5-17:25:11:4,36,43
394,12-5-17:25:11:5,35,37
395,12-5-17:25:11:6,36,57
396,12-5-17:25:11:7,37,47
397,12-5-17:25:11:8,37,47
398,12-5-17:25:11:9,38,40
389,12-5-17:25:11:10,35,23
400,12-5-17:25:12:1,36,33
401,12-5-17:25:12:2,37,41
402,12-5-17:25:12:3,37,46
403,12-5-17:25:12:4,37,49
404,12-5-17:25:12:5,38,39
405,12-5-17:25:12:6,36,39
406,12-5-17:25:12:7,37,30
407,12-5-17:25:12:8,38,23
408,12-5-17:25:12:9,39,19
399,12-5-17:25:12:10,36,54
410,12-5-17:25:13:1,37,26
411,12-5-17:25:13:2,38,29
412,12-5-17:25:13:3,36,21
413,12-5-17:25:13:4,39,24
414,12-5-17:25:13:5,36,16
415,12-5-17:25:13:6,36,22
416,12-5-17:25:13:7,36,25
417,12-5-17:25:13:8,35,22
418,12-5-17:25:13:9,37,27
409,12-5-17:25:13:10,37,26
420,12-5-17:25:14:1,35,31
421,12-5-17:25:14:2,36,32
422,12-5-17:25:14:3,36,26
423,12-5-17:25:14:4,35,44
424,12-5-17:25:14:5,35,35
425,12-5-17:25:14:6,34,34
426,12-5-17:25:14:7,34,49
427,12-5-17:25:14:8,34,50
428,12-5-17:25:14:9,33,41
419,12-5-17:25:14:10,36,22
430,12-5-17:25:15:1,32,32
431,12-5-17:25:15:2,31,52
432,12-5-17:25:15:3,32,38
433,12-5-17:25:15:4,32,49
434,12-5-17:25:15:5,33,44
435,12-5-17:25:15:6,33,43
436,12-5-17:25:15:7,32,49
437,12-5-17:25:15:8,33,48
438,12-5-17:25:15:9,32,47
429,12-5-17:25:15:10,32,37
440,12-5-17:25:16:1,32,31
441,12-5-17:25:16:2,32,28
442,12-5-17:25:16:3,34,28
443,12-5-17:25:16:4,34,25
444,12-5-17:25:16:5,35,27
445,12-5-17:25:16:6,35,28
446,12-5-17:25:16:7,35,27
447,12-5-17:25:16:8,36,27
448,12-5-17:25:16:9,35,34
439,12-5-17:25:16:10,32,55
450,12-5-17:25:17:1,35,26
451,12-5-17:25:17:2,35,27
452,12-5-17:25:17:3,34,21
453,12-5-17:25:17:4,35,21
454,12-5-17:25:17:5,34,16
455,12-5-17:25:17:6,35,31
456,12-5-17:25:17:7,35,38
457,12-5-17:25:17:8,35,26
458,12-5-17:25:17:9,36,34
449,12-5-17:25:17:10,35,29
460,12-5-17:25:18:1,35,30
461,12-5-17:25:18:2,34,73
462,12-5-17:25:18:3,33,26
463,12-5-17:25:18:4,34,31
464,12-5-17:25:18:5,34,23
465,12-5-17:25:18:6,33,30
466,12-5-17:25:18:7,31,24
467,12-5-17:25:18:8,30,30
468,12-5-17:25:18:9,30,25
459,12-5-17:25:18:10,35,27
470,12-5-17:25:19:1,31,31
471,12-5-17:25:19:2,32,37
472,12-5-17:25:19:3,32,25
473,12-5-17:25:19:4,34,33
474,12-5-17:25:19:5,36,35
475,12-5-17:25:19:6,37,35
476,12-5-17:25:19:7,36,31
477,12-5-17:25:19:8,36,35
478,12-5-17:25:19:9,37,30
469,12-5-17:25:19:10,31,35
480,12-5-17:25:20:1,36,34
481,12-5-17:25:20:2,37,36
482,12-5-17:25:20:3,37,42
483,12-5-17:25:20:4,36,39
484,12-5-17:25:20:5,37,31
485,12-5-17:25:20:6,37,27
486,12-5-17:25:20:7,37,39
487,12-5-17:25:20:8,37,38
488,12-5-17:25:20:9,36,35
479,12-5-17:25:20:10,36,47
490,12-5-17:25:21:1,39,44
491,12-5-17:25:21:2,39,28
492,12-5-17:25:21:3,39,27
493,12-5-17:25:21:4,39,32
